 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     2      0.306214560000E+09      0.397800000000E+34      0.142083871602E+13     -0.148921734878E+14     -0.988479706507E+06     -0.943092821664E+05     -0.625985282485E-02      0.656111163248E-01
     2      0.306845280000E+09      0.397800000000E+34      0.796321968501E+12     -0.149385904660E+14     -0.991560670006E+06     -0.528564927699E+05     -0.350839139569E-02      0.658156177122E-01
     2      0.307476000000E+09      0.397800000000E+34      0.170409759636E+12     -0.149588293073E+14     -0.992904039112E+06     -0.113110785203E+05     -0.750781917781E-03      0.659047849082E-01
     2      0.308106720000E+09      0.397800000000E+34     -0.455801072450E+12     -0.149528545454E+14     -0.992507459727E+06      0.302541570909E+05      0.200814322000E-02      0.658784616575E-01
     2      0.308737440000E+09      0.397800000000E+34     -0.108121316633E+13     -0.149206766503E+14     -0.990371626808E+06      0.717663758375E+05      0.476354932321E-02      0.657366940883E-01
     2      0.309368160000E+09      0.397800000000E+34     -0.170473056027E+13     -0.148623520101E+14     -0.986500283152E+06      0.113152832399E+06      0.751060786410E-02      0.654797306316E-01
     2      0.309998880000E+09      0.397800000000E+34     -0.232526061279E+13     -0.147779828319E+14     -0.980900212836E+06      0.154341001839E+06      0.102445049430E-01      0.651080215857E-01
     2      0.310629600000E+09      0.397800000000E+34     -0.294171591735E+13     -0.146677169628E+14     -0.973581229328E+06      0.195258706694E+06      0.129604497243E-01      0.646222183271E-01
     2      0.311260320000E+09      0.397800000000E+34     -0.355301620794E+13     -0.145317476309E+14     -0.964556158292E+06      0.235834243460E+06      0.156536828314E-01      0.640231721692E-01
     2      0.311891040000E+09      0.397800000000E+34     -0.415809025213E+13     -0.143703131066E+14     -0.953840815110E+06      0.275996508243E+06      0.183194846876E-01      0.633119328703E-01
     2      0.312521760000E+09      0.397800000000E+34     -0.475587772823E+13     -0.141836962850E+14     -0.941453977171E+06      0.315675121358E+06      0.209531837859E-01      0.624897467943E-01
     2      0.313152480000E+09      0.397800000000E+34     -0.534533108343E+13     -0.139722241903E+14     -0.927417350961E+06      0.354800550664E+06      0.235501648758E-01      0.615580547260E-01
     2      0.313783200000E+09      0.397800000000E+34     -0.592541736948E+13     -0.137362674026E+14     -0.911755534030E+06      0.393304233410E+06      0.261058770509E-01      0.605184893471E-01
     2      0.314413920000E+09      0.397800000000E+34     -0.649512005284E+13     -0.134762394089E+14     -0.894495971883E+06      0.431118696382E+06      0.286158417237E-01      0.593728723745E-01
     2      0.315044640000E+09      0.397800000000E+34     -0.705344079601E+13     -0.131925958776E+14     -0.875668909888E+06      0.468177674146E+06      0.310756604736E-01      0.581232113680E-01
     2      0.315675360000E+09      0.397800000000E+34     -0.759940120702E+13     -0.128858338611E+14     -0.855307340275E+06      0.504416225164E+06      0.334810227553E-01      0.567716962128E-01
